property_id,tenancy_id,status,inspection_type,inspection_date,start_time,end_time,general_note
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2019-07-03,08:15:00,0 days 08:15:15,"Completed: 2019-07-03 00:06:44
 Notes: *** Leon Li *** 03/07/2019 00:08:07 AM 
Yards - Clean and tidy with minor weeds
Ref#OTRINS-30757619
*** Leon Li *** 03/07/2019 00:08:07 AM 
Entry - The entrance is clean and well maintained by the Tenant.
Ref#OTRINS-30757621
*** Leon Li *** 03/07/2019 00:08:07 AM 
Bedroom 1 - The bedroom had no marks to the carpet or walls noted and the room is being kept tidy.
Ref#OTRINS-30757623
*** Leon Li *** 03/07/2019 00:08:07 AM 
Ensuite - Clean, tidy, no damage to report
Ref#OTRINS-30757628
*** Leon Li *** 03/07/2019 00:08:07 AM 
Laundry - The laundry was clean and tidy with no damage noted.
Ref#OTRINS-30757631
*** Leon Li *** 03/07/2019 00:08:07 AM 
Kitchen/meals - All appliances appear to be in good working order and no damage was noted. The kitchen was clean and tidy at the time of the inspection.
Ref#OTRINS-30757634
*** Leon Li *** 03/07/2019 00:08:07 AM 
Lounge Room - Appears very well presented. The lounge room is clean and tidy.
Ref#OTRINS-30757636
*** Leon Li *** 03/07/2019 00:08:07 AM 
Bedroom 2 - The bedroom is clean and tidy.
Ref#OTRINS-30757638
*** Leon Li *** 03/07/2019 00:08:07 AM 
Bathroom - Wet areas are wiped clean, no leaks visible at time of inspection
Ref#OTRINS-30757644
*** Leon Li *** 03/07/2019 00:08:07 AM 
Bedroom 3 - The bedroom is clean and tidy.
Ref#OTRINS-30757648
*** Leon Li *** 03/07/2019 00:08:07 AM 
Outdoor - Well maintained
Ref#OTRINS-30757651"
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2019-07-03,08:00:00,0 days 08:00:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2018-06-13,23:22:00,0 days 23:22:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2017-03-03,11:06:00,0 days 11:06:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2015-07-23,13:14:00,0 days 13:14:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2015-01-06,12:16:00,0 days 12:16:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2013-12-09,11:56:00,0 days 11:56:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2013-04-05,09:36:00,0 days 09:36:30,
rps_lng-HDO110043,rps_lng-RPT191230,Closed,Routine,2012-09-12,13:47:00,0 days 13:47:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2023-04-05,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 06/04/2023 by Scheduled Task
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2022-10-25,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 28/10/2022 by Daniel Baise
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2022-04-07,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 23/05/2022 by Reapit
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2021-10-12,18:00:00,0 days 18:01:00,Inspection completed in IPX integration on 21/10/2021 by Scheduled Task
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2021-03-31,17:00:00,0 days 17:01:00,Inspection completed in IPX integration on 12/05/2021 by Scheduled Task
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2020-09-03,23:00:00,0 days 23:01:00,Inspection completed in IPX integration on 10/10/2020 by Scheduled Task
rps_lng-HDO120044,rps_lng-RPT191104,Confirmed,Routine,2020-06-03,10:00:00,0 days 10:01:00,Inspection completed in IPX integration on 07/07/2020 by Scheduled Task
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2019-10-22,13:00:00,0 days 13:00:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2019-04-30,09:45:00,0 days 09:45:15,"Completed: 2019-05-01 05:11:52
 Notes: *** Gavin Xu *** 01/05/2019 05:11:55 AM 
Entrance Hall - Ducted heating control panel not working
Ref#OTRINS-28251627
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Entrance Hall - Front door handle loose and oddly assembled. Tenant work like it fixed/normalised
Ref#OTRINS-28251655
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Family Area - Area in a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-28251656
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Bedroom - Area in a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-28251657
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Ensuite - Area in a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-28251658
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Kitchen/Meals - Area in a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-28251659
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Loungeroom - Area in a good, clean and presentable condition with no damages at time of inspection. Carpet edge worn. 

Nails are sweeping through carpet.

Cracks on hallway wall are worrying tenant and would like it addressed.

Ducted heating controls not operable and apparently a replacement was suggested but to no avail.
Ref#OTRINS-28251660
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Bedroom 2 - Area in a good, clean and presentable condition with no damages at time of inspection. Shifting of stumps have made this door difficult to operate and if forced, begins to scrape on frame.
Ref#OTRINS-28251661
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Bedroom 3 - Area in a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-28251662
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Bedroom 4 - Area in a good, clean and presentable condition with no damages at time of inspection. Worn carpet around door frame
Ref#OTRINS-28251663
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Bathroom - Area in a good, clean and presentable condition with no damages at time of inspection. Silicon worn by bathtub and shower base.
Ref#OTRINS-28251664
*** Gavin Xu *** 01/05/2019 05:11:55 AM 
Garden Rear - Area in a good, clean and presentable condition with no damages at time of inspection.
Ref#OTRINS-28251665"
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2018-08-08,03:18:00,0 days 03:18:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2017-05-22,12:45:00,0 days 12:45:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2016-10-25,14:03:00,0 days 14:03:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2015-08-17,12:07:00,0 days 12:07:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2014-11-20,14:25:00,0 days 14:25:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2013-10-29,15:15:00,0 days 15:15:30,
rps_lng-HDO120044,rps_lng-RPT191104,Closed,Routine,2013-04-23,14:29:00,0 days 14:29:30,
rps_lng-HDO120056,rps_lng-HDO220799,Closed,Routine,2023-06-07,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 08/06/2023 by Scheduled Task
rps_lng-HDO120056,rps_lng-HDO220799,Closed,Routine,2022-12-20,12:00:00,0 days 12:04:00,Inspection completed in IPX integration on 21/12/2022 by Scheduled Task
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2023-06-15,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 11/07/2023 by Scheduled Task
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2022-12-20,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 05/01/2023 by Scheduled Task
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2022-06-22,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 07/07/2022 by Scheduled Task
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2021-09-03,13:00:00,0 days 13:01:00,Inspection completed in IPX integration on 14/12/2021 by Scheduled Task
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2020-03-16,10:00:00,0 days 10:00:30,Inspection completed in IPX integration on 29/04/2020 by Reapit
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2019-05-03,08:45:00,0 days 08:45:15,
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2018-08-01,04:52:00,0 days 04:52:30,
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2017-11-06,09:42:00,0 days 09:42:30,
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2017-05-22,12:44:00,0 days 12:44:30,
rps_lng-HDO120064,rps_lng-RPT190138,Closed,Routine,2016-12-13,11:25:00,0 days 11:25:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2023-07-17,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 18/07/2023 by Scheduled Task
rps_lng-HDO120067,rps_lng-RPT190797,Confirmed,Routine,2022-07-06,09:00:00,0 days 09:01:00,Inspection completed in IPX integration on 22/07/2022 by Scheduled Task
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2022-02-16,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 19/03/2022 by Scheduled Task
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2021-07-08,09:00:00,0 days 09:04:00,Inspection completed in IPX integration on 19/08/2021 by Reapit
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2020-05-28,09:00:00,0 days 09:01:00,Inspection completed in IPX integration on 15/07/2020 by Scheduled Task
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2019-09-18,13:15:00,0 days 13:15:15,"Completed: 2019-09-18 03:34:40
 Notes: *** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Tenants are taking exceptional care of the property. Very clean and tidy throughout. Great tenants! No maintenance.
Ref#OTRINS-34510077
*** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Kitchen/Meals - Excellent condition. Very clean. No grease or grime.
Ref#OTRINS-34510071
*** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Bathroom - Very clean. No signs of mould. Grout in excellent condition.
Ref#OTRINS-34510072
*** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Lounge Room - Very clean and tidy. No issues to note.
Ref#OTRINS-34510073
*** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Bedroom 2 - Library. Very clean.
Ref#OTRINS-34510074
*** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Bedroom 1 - Very clean. No issues to note.
Ref#OTRINS-34510075
*** Olivia Fraser-Jones *** 18/09/2019 03:34:42 AM 
Lounge Room - Balcony in good condition, well maintained.
Ref#OTRINS-34510076"
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2019-09-17,23:00:00,0 days 23:01:00,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2019-03-08,13:00:00,0 days 13:00:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2019-03-08,12:45:00,0 days 12:45:15,"Completed: 
 Notes:"
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2018-04-25,22:54:00,0 days 22:54:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2017-11-06,09:42:00,0 days 09:42:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2016-12-13,14:22:00,0 days 14:22:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2014-10-13,14:07:00,0 days 14:07:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2013-05-22,15:35:00,0 days 15:35:30,
rps_lng-HDO120067,rps_lng-RPT190797,Closed,Routine,2012-11-09,17:08:00,0 days 17:08:30,
rps_lng-HDO120069,rps_lng-HDO221288,Closed,Routine,2023-04-27,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 28/04/2023 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2023-07-12,10:53:12,0 days 10:54:12,Inspection completed in IPX integration on 13/07/2023 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2023-06-07,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 08/06/2023 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2022-12-20,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 21/12/2022 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2022-06-15,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 05/07/2022 by Reapit
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2021-12-21,12:00:00,0 days 12:04:00,Inspection completed in IPX integration on 07/01/2022 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2021-06-22,08:00:00,0 days 08:03:00,Inspection completed in IPX integration on 05/07/2021 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Confirmed,Routine,2020-10-30,00:00:00,0 days 00:01:00,Inspection completed in IPX integration on 04/11/2020 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2020-05-27,10:00:00,0 days 10:01:00,Inspection completed in IPX integration on 16/07/2020 by Scheduled Task
rps_lng-HDO120074,rps_lng-HDO190695,Closed,Routine,2019-11-24,00:00:00,0 days 00:01:00,
rps_lng-HDO120111,rps_lng-HDO211235,Closed,Routine,2023-08-21,08:00:00,0 days 08:02:00,
rps_lng-HDO120111,rps_lng-HDO211235,Closed,Routine,2023-03-02,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 03/03/2023 by Scheduled Task
rps_lng-HDO120111,rps_lng-HDO211235,Closed,Routine,2022-09-21,10:00:00,0 days 10:02:00,Inspection completed in IPX integration on 07/10/2022 by Scheduled Task
rps_lng-HDO120111,rps_lng-HDO211235,Closed,Routine,2022-03-23,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 15/04/2022 by Scheduled Task
rps_lng-HDO120207,rps_lng-HDO221625,Closed,Routine,2023-06-13,10:00:00,0 days 10:02:00,Inspection completed in IPX integration on 14/06/2023 by Scheduled Task
rps_lng-HDO120330,rps_lng-HDO210581,Closed,Routine,2023-08-07,08:00:00,0 days 08:02:00,Inspection completed in IPX integration on 08/08/2023 by Scheduled Task
rps_lng-HDO120330,rps_lng-HDO210581,Closed,Routine,2023-02-22,09:00:00,0 days 09:04:00,Inspection completed in IPX integration on 24/02/2023 by Scheduled Task
rps_lng-HDO120330,rps_lng-HDO210581,Closed,Routine,2022-08-09,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 10/08/2022 by Scheduled Task
rps_lng-HDO120330,rps_lng-HDO210581,Confirmed,Routine,2022-02-09,10:00:00,0 days 10:05:00,Inspection completed in IPX integration on 21/02/2022 by Scheduled Task
rps_lng-HDO120453,rps_lng-HDO230209,Closed,Routine,2023-08-07,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 08/08/2023 by Scheduled Task
rps_lng-HDO130025,rps_lng-HDO221664,Closed,Routine,2023-05-24,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 25/05/2023 by Scheduled Task
rps_lng-HDO130049,rps_lng-HDO221322,Closed,Routine,2023-03-22,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 24/03/2023 by Scheduled Task
rps_lng-HDO130078,rps_lng-HDO221196,Closed,Routine,2023-03-23,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 24/03/2023 by Scheduled Task
rps_lng-HDO130248,rps_lng-HDO220125,Closed,Routine,2023-08-25,10:00:00,0 days 10:03:00,
rps_lng-HDO130248,rps_lng-HDO220125,Closed,Routine,2023-02-21,17:00:00,0 days 17:01:00,Inspection completed in IPX integration on 24/02/2023 by Scheduled Task
rps_lng-HDO130248,rps_lng-HDO220125,Closed,Routine,2022-08-04,08:00:00,0 days 08:03:00,Inspection completed in IPX integration on 06/08/2022 by Scheduled Task
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2023-07-07,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 08/07/2023 by Scheduled Task
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2022-10-06,10:00:00,0 days 10:02:00,Inspection completed in IPX integration on 28/10/2022 by Daniel Baise
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2021-09-03,13:00:00,0 days 13:01:00,Inspection completed in IPX integration on 06/09/2021 by Scheduled Task
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2020-02-07,14:00:00,0 days 14:00:30,Inspection completed in IPX integration on 24/03/2020 by Reapit
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2019-07-03,08:45:00,0 days 08:45:15,"Completed: 2019-07-03 00:42:05
 Notes: *** Leon Li *** 03/07/2019 00:42:10 AM 
Yards - Well maintained
Ref#OTRINS-30761492
*** Leon Li *** 03/07/2019 00:42:10 AM 
Entry - The entrance is clean and well maintained by the Tenant.
Ref#OTRINS-30761494
*** Leon Li *** 03/07/2019 00:42:10 AM 
Bedroom 1 - The bedroom is clean and tidy.
Ref#OTRINS-30761496
*** Leon Li *** 03/07/2019 00:42:10 AM 
Ensuite - Clean, tidy, no damage to report
Ref#OTRINS-30761502
*** Leon Li *** 03/07/2019 00:42:10 AM 
Family Room - The area is presented in a clean and tidy manner
Ref#OTRINS-30761504
*** Leon Li *** 03/07/2019 00:42:10 AM 
Bedroom 2 - The bedroom is tidy and well maintained by the Tenant.
Ref#OTRINS-30761506
*** Leon Li *** 03/07/2019 00:42:10 AM 
Kitchen/meals - All appliances appear to be in good working order and no damage was noted. The kitchen was clean and tidy at the time of the inspection.
Ref#OTRINS-30761512
*** Leon Li *** 03/07/2019 00:42:10 AM 
Lounge Room - Appears very well presented
Ref#OTRINS-30761514
*** Leon Li *** 03/07/2019 00:42:10 AM 
Bedroom 3 - The bedroom is clean and tidy.
Ref#OTRINS-30761516
*** Leon Li *** 03/07/2019 00:42:10 AM 
Bathroom - Appears very well presented. Wet areas are wiped clean, no leaks visible at time of inspection
Ref#OTRINS-30761522
*** Leon Li *** 03/07/2019 00:42:10 AM 
Bedroom 4 - The bedroom is clean and tidy.
Ref#OTRINS-30761524
*** Leon Li *** 03/07/2019 00:42:10 AM 
Laundry - The laundry was clean and tidy with no damage noted.
Ref#OTRINS-30761525
*** Leon Li *** 03/07/2019 00:42:10 AM 
Outdoor - Clean and tidy
Ref#OTRINS-30761529
*** Leon Li *** 03/07/2019 00:42:10 AM 
General - Appears very well presented. The smoke alarm was sighted during the inspection and appears to be in working order.
Ref#OTRINS-30761531"
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2019-07-03,08:30:00,0 days 08:30:30,
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2018-06-13,23:01:00,0 days 23:01:30,
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2017-05-11,07:36:00,0 days 07:36:30,
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2017-03-03,11:06:00,0 days 11:06:30,
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2015-08-17,12:07:00,0 days 12:07:30,
rps_lng-HDO140009,rps_lng-RPT190209,Closed,Routine,2015-01-06,12:16:00,0 days 12:16:30,
rps_lng-HDO140026,rps_lng-RPT190694,Closed,Routine,2022-08-19,09:00:00,0 days 09:01:00,Inspection completed in IPX integration on 24/08/2022 by Scheduled Task
rps_lng-HDO140026,rps_lng-RPT190694,Closed,Routine,2022-02-25,10:00:00,0 days 10:02:00,Inspection completed in IPX integration on 17/03/2022 by Scheduled Task
rps_lng-HDO140026,rps_lng-RPT190694,Closed,Routine,2021-09-03,14:00:00,0 days 14:01:00,Inspection completed in IPX integration on 01/10/2021 by Scheduled Task
rps_lng-HDO140044,rps_lng-HDO210227,Closed,Routine,2023-05-17,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 18/05/2023 by Scheduled Task
rps_lng-HDO140044,rps_lng-HDO210227,Closed,Routine,2022-11-03,11:00:00,0 days 11:02:00,Inspection completed in IPX integration on 04/12/2022 by Scheduled Task
rps_lng-HDO140044,rps_lng-HDO210227,Closed,Routine,2022-04-29,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 23/05/2022 by Reapit
rps_lng-HDO140044,rps_lng-HDO210227,Closed,Routine,2021-10-12,18:00:00,0 days 18:01:00,Inspection completed in IPX integration on 26/11/2021 by Scheduled Task
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2023-06-15,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 16/07/2023 by Scheduled Task
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2022-12-15,09:00:00,0 days 09:02:00,Inspection completed in IPX integration on 05/01/2023 by Scheduled Task
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2022-06-07,14:30:00,0 days 14:32:00,Inspection completed in IPX integration on 05/07/2022 by Reapit
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2020-01-10,14:30:00,0 days 14:30:30,Inspection completed in IPX integration on 02/03/2020 by Reapit
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2019-02-13,22:39:00,0 days 22:39:30,
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2018-04-12,22:11:00,0 days 22:11:30,
rps_lng-HDO150004,rps_lng-RPT190045,Closed,Routine,2018-04-08,19:30:00,0 days 19:30:30,
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2023-08-15,09:00:00,0 days 09:03:00,Inspection completed in IPX integration on 16/08/2023 by Scheduled Task
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2022-08-19,14:00:00,0 days 14:02:00,Inspection completed in IPX integration on 24/08/2022 by Scheduled Task
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2022-07-07,23:00:00,0 days 23:01:00,completed. RI report in renter letters
rps_lng-HDO150017,rps_lng-RPT190782,Confirmed,Routine,2021-07-08,13:00:00,0 days 13:03:30,"clean & tidy
Inspection completed in IPX integration on 19/08/2021 by Reapit"
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2020-01-13,13:00:00,0 days 13:00:30,Inspection completed in IPX integration on 02/03/2020 by Reapit
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2019-04-29,11:00:00,0 days 11:00:20,"Completed: 2019-04-29 01:40:42
 Notes: *** Leon Li *** 29/04/2019 01:40:49 AM 
Kitchen/meals - All appliances appear to be in good working order and no damage was noted. The kitchen was clean and tidy at the time of the inspection.
Ref#OTRINS-28166187
*** Leon Li *** 29/04/2019 01:40:49 AM 
Entry - The entrance is clean and well maintained by the Tenant.
Ref#OTRINS-28166190
*** Leon Li *** 29/04/2019 01:40:49 AM 
Lounge Room - Appears very well presented. The lounge room is clean and tidy.
Ref#OTRINS-28166192
*** Leon Li *** 29/04/2019 01:40:49 AM 
Bathroom - Appears very well presented. Wet areas are wiped clean, no leaks visible at time of inspection
Ref#OTRINS-28166197
*** Leon Li *** 29/04/2019 01:40:49 AM 
Bedroom 1 - The bedroom is clean and tidy.
Ref#OTRINS-28166199
*** Leon Li *** 29/04/2019 01:40:49 AM 
Deck/Balcony - Appears very well presented
Ref#OTRINS-28166201
*** Leon Li *** 29/04/2019 01:40:49 AM 
Bedroom 2 - The bedroom is clean and tidy.
Ref#OTRINS-28166203
*** Leon Li *** 29/04/2019 01:40:49 AM 
Ensuite - Appears very well presented. Clean, tidy, no damage to report
Ref#OTRINS-28166208
*** Leon Li *** 29/04/2019 01:40:49 AM 
General - Appears very well presented. Clean, tidy, no damage to report. The smoke alarm was sighted during the inspection and appears to be in working order.
Ref#OTRINS-28166210"
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2018-09-17,11:30:00,0 days 11:30:15,"Completed: 2018-09-17 03:16:00
 Notes: *** Dana Young *** 17/09/2018 03:16:02 AM 
Entry - Entry area clean, no signs of damage or marks at the time of inspection.
Ref#OTRINS-21632230
*** Dana Young *** 17/09/2018 03:16:02 AM 
Kitchen/meals - Kitchen very well maintained and all surfaces clean. Rangehood, stove and oven all clean and in good condition. Floor clean and no stains or damage at time of inspection.
Ref#OTRINS-21632231
*** Dana Young *** 17/09/2018 03:16:02 AM 
Dining Room - Dining area floor clean, damage or stains noted. Walls few minor scuffs otherwise in good condition.
Ref#OTRINS-21632232
*** Dana Young *** 17/09/2018 03:16:02 AM 
Lounge Room - Lounge room neat and tidy and in good condition.
Ref#OTRINS-21632233
*** Dana Young *** 17/09/2018 03:16:02 AM 
Deck/Balcony - Courtyard was well presented, clean, neat and tidy.  No water damage or cracks on the floor tiles noted at time of inspection.
Ref#OTRINS-21632234
*** Dana Young *** 17/09/2018 03:16:02 AM 
Bedroom 1 - Bedroom 1 was neat and tidy. Carpet was clean, walls had a few minor scuffs otherwise in good condition.
Ref#OTRINS-21632235
*** Dana Young *** 17/09/2018 03:16:02 AM 
Bathroom - Bathroom neat and tidy and in good condition. All surfaces well maintained and clean. Exhaust fan tested and working.
Ref#OTRINS-21632236
*** Dana Young *** 17/09/2018 03:16:02 AM 
Ensuite - Ensuite bathroom surfaces well maintained and clean. Exhaust fan tested and working.
Ref#OTRINS-21632237
*** Dana Young *** 17/09/2018 03:16:02 AM 
Bedroom 2 - Bedroom 2 in good very good condition. Tenant has advise light switch to the pendulum is not working. Has not been working since they moved in.
Ref#OTRINS-21632238"
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2018-09-17,02:16:00,0 days 02:16:30,
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2018-05-10,08:48:00,0 days 08:48:30,
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2017-10-26,02:18:00,0 days 02:18:30,
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2017-04-12,11:05:00,0 days 11:05:30,
rps_lng-HDO150017,rps_lng-RPT190782,Closed,Routine,2016-10-24,16:28:00,0 days 16:28:30,
rps_lng-HDO150022,rps_lng-HDO221820,Closed,Routine,2023-06-13,11:00:00,0 days 11:03:00,Inspection completed in IPX integration on 14/07/2023 by Scheduled Task
rps_lng-HDO150030,rps_lng-HDO220587,Closed,Routine,2023-05-03,11:00:00,0 days 11:04:00,Inspection completed in IPX integration on 05/05/2023 by Scheduled Task
rps_lng-HDO150030,rps_lng-HDO220587,Closed,Routine,2022-10-12,10:30:00,0 days 10:32:00,Inspection completed in IPX integration on 20/11/2022 by Scheduled Task
rps_lng-HDO150038,rps_lng-RPT191455,Closed,Routine,2023-02-06,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 07/02/2023 by Scheduled Task
rps_lng-HDO150038,rps_lng-RPT191455,Closed,Routine,2022-02-04,10:00:00,0 days 10:03:00,Inspection completed in IPX integration on 23/02/2022 by Scheduled Task
rps_lng-HDO150038,rps_lng-RPT191455,Closed,Routine,2020-02-05,13:00:00,0 days 13:00:45,Inspection completed in IPX integration on 24/03/2020 by Reapit
